index,words,todi,words_ocr,todi_ocr,sound_file,image_file,type,page_title,exercise_id,sound_url,image_url,page_url,words_sep,todi_sep
150, Van dat soort dingen heb ik geen verstand ,%L  H*LH      H*L L%,,,exercises/150.wav,exercises/150.png,exercise,,ex1e_12,https://todi.cls.ru.nl/ToDI/ToDIpraat_1e/audio/150.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_1e/audio//png//150.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_1e/ex1e_12.htm,|Van|dat|soort|dingen|heb|ik|geen|verstand|,%L||H*LH||||||H*L|L%
183, Doe nou maar gewoon   zoals Willem ,%L    H* - -  !H*L L%,,,exercises/183.wav,exercises/183.png,exercise,,ex2_1,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/183.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//183.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_1.htm,|Doe|nou|maar|gewoon|||zoals|Willem|,%L||||H*|-|-||!H*L|L%
318, En nu wou ik ermee eh   ophouden ,%L  H*    - P - !H*L L%,,,exercises/318.wav,exercises/318.png,exercise,,ex2_2,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/318.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//318.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_2.htm,|En|nu|wou|ik|ermee|eh|||ophouden|,%L||H*||||-|P|-|!H*L|L%
175, De hele stad   met alle omliggende dorpen ,%L  H* !H*L L% %L  H*  !H*L L%,,,exercises/175.wav,exercises/175.png,exercise,,ex2_3,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/175.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//175.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_3.htm,|De|hele|stad|||met|alle|omliggende|dorpen|,%L||H*|!H*L|L%|%L||H*||!H*L|L%
237, Waar het gele begint   dat is woestijn ,%L   H*L  H% %L H*  !H*L L%,,,exercises/237.wav,exercises/237.png,exercise,,ex2_4,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/237.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//237.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_4.htm,|Waar|het|gele|begint|||dat|is|woestijn|,%L|||H*L||H%|%L|H*||!H*L|L%
287, Misschien    weegt dat    nog wel    zwaarder ,%L H*L - P - !H*L  - P - !H*L  - P - H*L L%,,,exercises/287.wav,exercises/287.png,exercise,,ex2_5,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/287.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//287.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_5.htm,|Misschien||||weegt|dat||||nog|wel||||zwaarder|,%L|H*L|-|P|-|!H*L||-|P|-|!H*L||-|P|-|H*L|L%
176, Toen Daan hier nog was   kwam zoiets niet voor ,%L  H*L    H% %L    H*L L%,,,exercises/176.wav,exercises/176.png,exercise,,ex2_6,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/176.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//176.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_6.htm,|Toen|Daan|hier|nog|was|||kwam|zoiets|niet|voor|,%L||H*L||||H%|%L||||H*L|L%
174, Ik zie 'n pannenset   of in ieder geval een keukenuitrusting ,%L   H*L L% %L     H*L L%,,,exercises/174.wav,exercises/174.png,exercise,,ex2_7,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/174.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//174.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_7.htm,|Ik|zie 'n|pannenset|||of in|ieder|geval|een|keukenuitrusting|,%L|||H*L|L%|%L|||||H*L|L%
177, Stom   dat ik daar niet aan gedacht heb ,%L H*L % %L   H*L   H*L  L%,,,exercises/177.wav,exercises/177.png,exercise,,ex2_8,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/177.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//177.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_8.htm,|Stom|||dat|ik|daar|niet|aan|gedacht|heb|,%L|H*L|%|%L|||H*L|||H*L||L%
113, Ik ben bijzonder blij   dat U zo vriendelijk bent ,%L   H*L H*L H% %L    H*L  H%,,,exercises/113.wav,exercises/113.png,exercise,,ex2_9,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/113.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//113.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_9.htm,|Ik|ben|bijzonder|blij|||dat|U|zo|vriendelijk|bent|,%L|||H*L|H*L|H%|%L||||H*L||H%
2-10, In Vierhouten    dat ligt op de Veluwe ,%L  H*L H% P %L     H*L H%,,,exercises/2-10.wav,exercises/2-10.png,exercise,,ex2_10,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/2-10.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//2-10.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_10.htm,|In|Vierhouten||||dat|ligt|op|de|Veluwe|,%L||H*L|H%|P|%L|||||H*L|H%
2-11, Is al meer bekend   over het aantal slachtoffers ,%L  H*L H*L % %L   H*L H*L H%,,,exercises/2-11.wav,exercises/2-11.png,exercise,,ex2_11,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/2-11.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//2-11.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_11.htm,|Is al|meer|bekend|||over|het|aantal|slachtoffers|,%L||H*L|H*L|%|%L|||H*L|H*L|H%
2-12, Illegalen    vindt-ie    moeten minstens het minimum- loon verdienen ,%L H*L % P %L H*L % P %L  H*L  H*L !H*L  L%,,,exercises/2-12.wav,exercises/2-12.png,exercise,,ex2_12,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio/2-12.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/audio//png//2-12.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_2/ex2_12.htm,|Illegalen||||vindt-ie||||moeten|minstens|het|minimum-|loon|verdienen|,%L|H*L|%|P|%L|H*L|%|P|%L||H*L||H*L|!H*L||L%
101, Wat zullen we nu krijgen ,%L    H*L  %,,,exercises/101.wav,exercises/101.png,exercise,,ex3a1_1,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/101.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//101.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_1.htm,|Wat|zullen|we|nu|krijgen|,%L||||H*L||%
276, Hij doet 't niet ,%L  H*L  %,,,exercises/276.wav,exercises/276.png,exercise,,ex3a1_2,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/276.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//276.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_2.htm,|Hij|doet 't|niet|,%L||H*L||%
233, Om 's te kijken hoe 't er in de natuur uitziet al die sneeuw ,%HL        H*L     L%,,,exercises/233.wav,exercises/233.png,exercise,,ex3a1_3,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/233.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//233.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_3.htm,|Om 's|te|kijken|hoe 't|er|in|de|natuur|uitziet|al|die|sneeuw|,%HL||||||||H*L|||||L%
3a1-4, We kunnen wel ophouden ,%H    !H*L L%,,,exercises/3a1-4.wav,exercises/3a1-4.png,exercise,,ex3a1_4,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-4.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-4.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_4.htm,|We|kunnen|wel|ophouden|,%H||||!H*L|L%
3a1-5, Ze hebben weer eens sneeuw op de rails gevonden ,%HL     H*L     L%,,,exercises/3a1-5.wav,exercises/3a1-5.png,exercise,,ex3a1_5,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-5.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-5.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_5.htm,|Ze|hebben|weer|eens|sneeuw|op|de|rails|gevonden|,%HL|||||H*L|||||L%
3a1-6, De partij weet wat ze doet ,%L  L* L*   L* L%,,,exercises/3a1-6.wav,exercises/3a1-6.png,exercise,,ex3a1_6,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-6.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-6.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_6.htm,|De|partij|weet|wat|ze|doet|,%L||L*|L*|||L*|L%
3a1-7, Van oude mensen   en dingen die voorbij gaan ,%L  H*L H* H% %H  !H*  !H*L  L%,,,exercises/3a1-7.wav,exercises/3a1-7.png,exercise,,ex3a1_7,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-7.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-7.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_7.htm,|Van|oude|mensen|||en|dingen|die|voorbij|gaan|,%L||H*L|H*|H%|%H||!H*||!H*L||L%
3a1-8, De groentetuin is leeggevreten ,%H  H*L   L%,,,exercises/3a1-8.wav,exercises/3a1-8.png,exercise,,ex3a1_8,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-8.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-8.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_8.htm,|De|groentetuin|is|leeggevreten|,%H||H*L|||L%
3a1-9, De partij weet wat ze doet ,%L  L*H L*H   !H*L L%,,,exercises/3a1-9.wav,exercises/3a1-9.png,exercise,,ex3a1_9,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-9.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-9.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_9.htm,|De|partij|weet|wat|ze|doet|,%L||L*H|L*H|||!H*L|L%
3a1-10, De beste stuurlui staan aan wal ,%L  H* !H*   !H*L L%,,,exercises/3a1-10.wav,exercises/3a1-10.png,exercise,,ex3a1_10,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-10.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-10.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_10.htm,|De|beste|stuurlui|staan|aan|wal|,%L||H*|!H*|||!H*L|L%
3a1-11, Je moet er niet steeds een slaatje uit willen slaan ,%L    H*   !H*L    L%,,,exercises/3a1-11.wav,exercises/3a1-11.png,exercise,,ex3a1_11,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-11.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-11.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_11.htm,|Je|moet|er|niet|steeds|een|slaatje|uit|willen|slaan|,%L||||H*|||!H*L||||L%
3a1-12, Bedenk jij nou maar 's een paar zinnetjes ,%H  !H*L      H%,,,exercises/3a1-12.wav,exercises/3a1-12.png,exercise,,ex3a1_12,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio/3a1-12.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/audio//png//3a1-12.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3a1/ex3a1_12.htm,|Bedenk|jij|nou|maar 's|een|paar|zinnetjes|,%H||!H*L||||||H%
034, Rene heeft nog vlees over ,%L H*   !H*L  L%,,,exercises/034.wav,exercises/034.png,exercise,,ex3b_1,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/034.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//034.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_1.htm,|Rene|heeft|nog|vlees|over|,%L|H*|||!H*L||L%
110, Maar ja   jij wil me nooit zien ,%L  H*L % %L  H*L    %,,,exercises/110.wav,exercises/110.png,exercise,,ex3b_2,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/110.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//110.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_2.htm,|Maar|ja|||jij|wil|me|nooit|zien|,%L||H*L|%|%L||H*L||||%
095, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%L H*L  H*L  L% %L  H*L     L%,,,exercises/095.wav,exercises/095.png,exercise,,ex3b_3,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/095.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//095.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_3.htm,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%L|H*L||H*L||L%|%L||H*L|||||L%
239, Als 't water tot hier komt   dan moet je hozen ,%L    H*L  H% %L  H* H*L  L%,,,exercises/239.wav,exercises/239.png,exercise,,ex3b_4,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/239.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//239.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_4.htm,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%L||||H*L||H%|%L||H*|H*L||L%
238, Als 't water tot hier komt   dan moet je hozen ,%L  H*L    H% %L  H* H*L  L%,,,exercises/238.wav,exercises/238.png,exercise,,ex3b_5,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/238.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//238.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_5.htm,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%L||H*L||||H%|%L||H*|H*L||L%
3b-6, Ik moest bij dit boek   zo erg huilen ,%L    H*L  % %L   H*L L%,,,exercises/3b-6.wav,exercises/3b-6.png,exercise,,ex3b_6,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/3b-6.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//3b-6.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_6.htm,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%L||||H*L||%|%L|||H*L|L%
257, Ze zitten toch ook in dierentuinen ,%L      H*L H%,,,exercises/257.wav,exercises/257.png,exercise,,ex3b_7,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/257.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//257.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_7.htm,|Ze|zitten|toch|ook|in|dierentuinen|,%L||||||H*L|H%
3b-8, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%L     H*L % %L   H*L   H%,,,exercises/3b-8.wav,exercises/3b-8.png,exercise,,ex3b_8,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/3b-8.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//3b-8.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_8.htm,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%L|||||H*L|%|%L|||H*L|||H%
105, Je hoeft niet zo te schrikken   ik doe helemaal niks ,%L  H*L    H*L H% %L    H*L L%,,,exercises/105.wav,exercises/105.png,exercise,,ex3b_9,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/105.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//105.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_9.htm,|Je|hoeft|niet|zo|te|schrikken|||ik|doe|helemaal|niks|,%L||H*L||||H*L|H%|%L||||H*L|L%
3b-10, Dan gaat 't je toch wel boeien ,%L H*L   H*L  H*L L%,,,exercises/3b-10.wav,exercises/3b-10.png,exercise,,ex3b_10,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/3b-10.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//3b-10.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_10.htm,|Dan|gaat 't|je|toch|wel|boeien|,%L|H*L|||H*L||H*L|L%
3b-11, 'k weet niet eens of ik dat kan ,%L      H*L %,,,exercises/3b-11.wav,exercises/3b-11.png,exercise,,ex3b_11,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/3b-11.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//3b-11.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_11.htm,|'k weet|niet|eens|of ik|dat|kan|,%L||||||H*L|%
3b-12, Ja ik vond dat je het echt goed gedaan hebt ,%L       H*  !H*L  L%,,,exercises/3b-12.wav,exercises/3b-12.png,exercise,,ex3b_12,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio/3b-12.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/audio//png//3b-12.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_3b/ex3b_12.htm,|Ja|ik|vond|dat|je|het|echt|goed|gedaan|hebt|,%L|||||||H*||!H*L||L%
220, Gaan de lonen omlaag ,%H   H*  %,,,exercises/220.wav,exercises/220.png,exercise,,ex4a1_1,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/220.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//220.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_1.htm,|Gaan|de|lonen|omlaag|,%H|||H*||%
326, Waar rook is   is vuur ,%L  H*  % %L  H*L L%,,,exercises/326.wav,exercises/326.png,exercise,,ex4a1_2,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/326.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//326.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_2.htm,|Waar|rook|is|||is|vuur|,%L||H*||%|%L||H*L|L%
316, Deze dag   wordt in Nederland gevierd als koninginnedag ,%L  H* % %L   H*L H*L  H*L L%,,,exercises/316.wav,exercises/316.png,exercise,,ex4a1_3,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/316.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//316.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_3.htm,|Deze|dag|||wordt|in|Nederland|gevierd|als|koninginnedag|,%L||H*|%|%L|||H*L|H*L||H*L|L%
117, Aan alle plezier komt 'n eind ,%L  H* !H*  !H* L%,,,exercises/117.wav,exercises/117.png,exercise,,ex4a1_4,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/117.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//117.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_4.htm,|Aan|alle|plezier|komt 'n|eind|,%L||H*|!H*||!H*|L%
295, Ze zijn heel zacht ,%L   H* !H*L L%,,,exercises/295.wav,exercises/295.png,exercise,,ex4a1_5,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/295.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//295.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_5.htm,|Ze|zijn|heel|zacht|,%L|||H*|!H*L|L%
242, Toen-ie 't aan z'n baas verteld had   bedacht-ie dat 't niet zo'n handige zet was ,%L   H*   % %L   H*   !H*L  L%,,,exercises/242.wav,exercises/242.png,exercise,,ex4a1_6,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/242.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//242.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_6.htm,|Toen-ie 't|aan z'n|baas|verteld|had|||bedacht-ie|dat 't|niet|zo'n|handige|zet|was|,%L|||H*|||%|%L|||H*|||!H*L||L%
159, Er staan me daar een hoop mensen te wachten ,%L  H*        %,,,exercises/159.wav,exercises/159.png,exercise,,ex4a1_7,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/159.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//159.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_7.htm,|Er|staan|me|daar|een|hoop|mensen|te|wachten|,%L||H*||||||||%
173, Iets voorbij Hengelo ,%L   H*L H%,,,exercises/173.wav,exercises/173.png,exercise,,ex4a1_8,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/173.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//173.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_8.htm,|Iets|voorbij|Hengelo|,%L|||H*L|H%
4a1-9, Dat vind ik erg leuk ,%L    H* !H*L L%,,,exercises/4a1-9.wav,exercises/4a1-9.png,exercise,,ex4a1_9,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/4a1-9.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//4a1-9.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_9.htm,|Dat|vind|ik|erg|leuk|,%L||||H*|!H*L|L%
4a1-10, Ik zit in een klas   met vijfentwintig kinderen ,%L  H*L   H* % %L  H* !H*L L%,,,exercises/4a1-10.wav,exercises/4a1-10.png,exercise,,ex4a1_10,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/4a1-10.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//4a1-10.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_10.htm,|Ik|zit|in|een|klas|||met|vijfentwintig|kinderen|,%L||H*L|||H*|%|%L||H*|!H*L|L%
4a1-11, Hij wil er altijd een slaatje uit slaan ,%L    H*L  H*   H%,,,exercises/4a1-11.wav,exercises/4a1-11.png,exercise,,ex4a1_11,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/4a1-11.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//4a1-11.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_11.htm,|Hij|wil|er|altijd|een|slaatje|uit|slaan|,%L||||H*L||H*|||H%
4a1-12, Nu wil ik nooit meer van die man iets kopen ,%L H*L   !H*L   !H*L   H*L %,,,exercises/4a1-12.wav,exercises/4a1-12.png,exercise,,ex4a1_12,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio/4a1-12.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/audio//png//4a1-12.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4a1/ex4a1_12.htm,|Nu|wil|ik|nooit|meer|van|die|man|iets|kopen|,%L|H*L|||!H*L|||!H*L|||H*L|%
175, De hele stad   met alle omliggende dorpen ,%L  H* !H*L L% %L  H*  !H*L L%,,,exercises/175.wav,exercises/175.png,exercise,,ex4b_1,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/175.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//175.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_1.htm,|De|hele|stad|||met|alle|omliggende|dorpen|,%L||H*|!H*L|L%|%L||H*||!H*L|L%
343, Maar dat soort dingen   zijn er niet bij ,%L  H*L   H% %L    H*L L%,,,exercises/343.wav,exercises/343.png,exercise,,ex4b_2,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/343.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//343.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_2.htm,|Maar|dat|soort|dingen|||zijn|er|niet|bij|,%L||H*L|||H%|%L||||H*L|L%
313, Is die rekening al betaald ,%L  H*L   H%,,,exercises/313.wav,exercises/313.png,exercise,,ex4b_3,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/313.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//313.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_3.htm,|Is die|rekening|al|betaald|,%L||H*L|||H%
363, Maar we hoeven 't niet eeh te proberen ,%L   H*    !H*L L%,,,exercises/363.wav,exercises/363.png,exercise,,ex4b_4,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/363.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//363.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_4.htm,|Maar|we|hoeven 't|niet|eeh|te|proberen|,%L|||H*||||!H*L|L%
253, Er zijn toch niet meer trainers ,%L  H*L     H%,,,exercises/253.wav,exercises/253.png,exercise,,ex4b_5,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/253.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//253.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_5.htm,|Er|zijn|toch|niet|meer|trainers|,%L||H*L|||||H%
308a, Dat is uberhaupt niet het geval ,%L   H*L    L%,,,exercises/308a.wav,exercises/308a.png,exercise,,ex4b_6,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/308a.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//308a.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_6.htm,|Dat|is|uberhaupt|niet|het|geval|,%L|||H*L||||L%
311, Een mobiele telefoon   heeft-ie soms pootjes ,%L  H*L  H% %H   H*L L%,,,exercises/311.wav,exercises/311.png,exercise,,ex4b_7,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/311.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//311.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_7.htm,|Een|mobiele|telefoon|||heeft-ie|soms|pootjes|,%L||H*L||H%|%H|||H*L|L%
238, Als het water tot hier komt   dan moet je hozen ,%L  H*L    H% %L H*  !H*L L%,,,exercises/238.wav,exercises/238.png,exercise,,ex4b_8,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio/238.wav,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/audio//png//238.png,https://todi.cls.ru.nl/ToDI/ToDIpraat_4b/ex4b_8.htm,|Als het|water|tot|hier|komt|||dan|moet je|hozen|,%L||H*L||||H%|%L|H*||!H*L|L%
